addr,node,size,type,pinned_entry_tu,inbound_refs_pristine,zero_inbound,reach_pristine,reach_transplant,falls_into_next,entered_by_fallthrough,retail_verdict,leg_verdict,selfcheck
0x06045198,src/race/asm/FUN_06045198.c,18,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060451AA,src/race/asm/FUN_060451AA.c,18,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060451BC,src/race/asm/FUN_060451BC.c,60,code,0,2,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060451F8,src/race/asm/FUN_060451F8.c,32,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045218,src/race/asm/FUN_06045218.c,32,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045238,src/race/asm/FUN_06045238.c,152,code,0,2,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060452D0,src/race/asm/FUN_060452D0.c,32,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060452F0,src/race/asm/FUN_060452F0.c,40,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045318,src/race/asm/FUN_06045318.c,40,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045340,src/race/asm/FUN_06045340.c,40,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045368,src/race/asm/FUN_06045368.c,80,code,0,3,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060453B8,src/race/asm/FUN_060453B8.c,436,code,0,4,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604556C,src/race/asm/FUN_0604556C.c,48,code,0,1,0,1,1,0,1,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x0604559C,src/race/asm/FUN_0604559C.c,52,code,0,2,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x060455D0,src/race/asm/FUN_060455D0.c,18,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x060455E2,src/race/asm/FUN_060455E2.c,50,code,0,3,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045614,src/race/asm/FUN_06045614.c,12,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045620,src/race/asm/FUN_06045620.c,12,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604562C,src/race/asm/FUN_0604562C.c,36,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045650,src/race/asm/FUN_06045650.c,20,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045664,src/race/asm/FUN_06045664.c,20,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045678,src/race/asm/FUN_06045678.c,32,code,0,2,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06045698,src/race/asm/FUN_06045698.c,16,code,0,6,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060456A8,src/race/asm/FUN_060456A8.c,26,code,0,4,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060456C2,src/race/asm/FUN_060456C2.c,42,code,0,8,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060456EC,src/race/asm/FUN_060456EC.c,6,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060456F2,src/race/asm/FUN_060456F2.c,10,code,0,1,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060456FC,src/race/asm/FUN_060456FC.c,24,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045714,src/race/asm/FUN_06045714.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045738,src/race/asm/FUN_06045738.c,76,code,0,1,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045784,src/race/asm/FUN_06045784.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060457A8,src/race/asm/FUN_060457A8.c,16,code,0,3,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060457B8,src/race/asm/FUN_060457B8.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060457DC,src/race/asm/FUN_060457DC.c,86,code,0,23,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045832,src/race/asm/FUN_06045832.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045856,src/race/asm/FUN_06045856.c,94,code,0,1,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060458B4,src/race/asm/FUN_060458B4.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060458D8,src/race/asm/FUN_060458D8.c,92,code,0,1,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045934,src/race/asm/FUN_06045934.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06045958,src/race/asm/FUN_06045958.c,108,code,0,17,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060459C4,src/race/asm/FUN_060459C4.c,104,code,0,6,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045A2C,src/race/asm/FUN_06045A2C.c,82,code,0,4,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045A7E,src/race/asm/FUN_06045A7E.c,66,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045AC0,src/race/asm/FUN_06045AC0.c,80,code,0,7,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045B10,src/race/asm/FUN_06045B10.c,56,code,0,1,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045B48,src/race/asm/FUN_06045B48.c,44,code,0,2,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045B74,src/race/asm/FUN_06045B74.c,200,code,0,3,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045C3C,src/race/asm/FUN_06045C3C.c,96,code,0,7,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045C9C,src/race/asm/FUN_06045C9C.c,48,code,0,7,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045CCC,src/race/asm/FUN_06045CCC.c,56,code,0,3,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045D04,src/race/asm/FUN_06045D04.c,124,code,0,5,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045D80,src/race/asm/FUN_06045D80.c,134,code,0,5,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045E06,src/race/asm/FUN_06045E06.c,62,code,0,6,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045E44,src/race/asm/FUN_06045E44.c,258,code,0,5,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06045F46,src/race/asm/FUN_06045F46.c,122,code,0,1,0,1,1,1,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06045FC0,src/race/asm/FUN_06045FC0.c,100,code,0,3,0,1,1,0,1,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06046024,src/race/asm/FUN_06046024.c,832,code,0,0,1,0,0,1,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06046364,src/race/asm/FUN_06046364.c,128,code,0,1,0,0,0,0,1,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x060463E4,src/race/asm/FUN_060463E4.c,148,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046478,src/race/asm/FUN_06046478.c,168,code,0,3,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046520,src/race/asm/FUN_06046520.c,226,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046602,src/race/asm/FUN_06046602.c,118,code,0,5,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046678,src/race/asm/FUN_06046678.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604669C,src/race/asm/FUN_0604669C.c,112,code,0,1,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604670C,src/race/asm/FUN_0604670C.c,66,code,0,2,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604674E,src/race/asm/FUN_0604674E.c,62,code,0,2,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604678C,src/race/asm/FUN_0604678C.c,36,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060467B0,src/race/asm/FUN_060467B0.c,92,code,0,2,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604680C,src/race/asm/FUN_0604680C.c,114,code,0,2,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604687E,src/race/asm/FUN_0604687E.c,46,code,0,2,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x060468AC,src/race/asm/FUN_060468AC.c,92,code,0,1,0,1,1,1,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06046908,src/race/asm/FUN_06046908.c,132,code,0,1,0,1,1,0,1,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x0604698C,src/race/asm/FUN_0604698C.c,148,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046A20,src/race/asm/FUN_06046A20.c,112,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046A90,src/race/asm/FUN_06046A90.c,88,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046AE8,src/race/asm/FUN_06046AE8.c,84,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046B3C,src/race/asm/FUN_06046B3C.c,40,code,0,4,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046B64,src/race/asm/FUN_06046B64.c,112,code,0,5,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046BD4,src/race/asm/FUN_06046BD4.c,32,code,0,4,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046BF4,src/race/asm/FUN_06046BF4.c,32,code,0,5,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046C14,src/race/asm/FUN_06046C14.c,28,code,0,3,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046C30,src/race/asm/FUN_06046C30.c,160,code,0,1,0,1,1,1,1,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06046CD0,src/race/asm/FUN_06046CD0.c,32,code,0,2,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046CF0,src/race/asm/FUN_06046CF0.c,32,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046D10,src/race/asm/FUN_06046D10.c,32,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046D30,src/race/asm/FUN_06046D30.c,72,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046D78,src/race/asm/FUN_06046D78.c,32,code,0,1,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046D98,src/race/asm/FUN_06046D98.c,118,code,0,2,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046E0E,src/race/asm/FUN_06046E0E.c,86,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046E64,src/race/asm/FUN_06046E64.c,88,code,0,2,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046EBC,src/race/asm/FUN_06046EBC.c,280,code,0,2,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06046FD4,src/race/asm/FUN_06046FD4.c,64,code,0,3,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047014,src/race/asm/FUN_06047014.c,100,code,0,2,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047078,src/race/asm/FUN_06047078.c,20,code,0,1,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604708C,src/race/asm/FUN_0604708C.c,28,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x060470A8,src/race/asm/FUN_060470A8.c,28,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x060470C4,src/race/asm/FUN_060470C4.c,18,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x060470D6,src/race/asm/FUN_060470D6.c,22,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x060470EC,src/race/asm/FUN_060470EC.c,18,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x060470FE,src/race/asm/FUN_060470FE.c,22,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06047114,src/race/asm/FUN_06047114.c,4,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06047118,src/race/asm/FUN_06047118.c,40,code,0,6,0,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06047140,src/race/asm/FUN_06047140.c,68,code,0,3,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047184,src/race/asm/FUN_06047184.c,88,code,0,2,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060471DC,src/race/asm/FUN_060471DC.c,20,code,0,1,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060471F0,src/race/asm/FUN_060471F0.c,28,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x0604720C,src/race/asm/FUN_0604720C.c,28,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06047228,src/race/asm/FUN_06047228.c,18,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x0604723A,src/race/asm/FUN_0604723A.c,22,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06047250,src/race/asm/FUN_06047250.c,18,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06047262,src/race/asm/FUN_06047262.c,22,code,0,1,0,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x06047278,src/race/asm/FUN_06047278.c,4,code,0,0,1,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x0604727C,src/race/asm/FUN_0604727C.c,18,code,0,6,0,0,0,0,0,RETAIL_LIVE,T_UNREACH_RETAIL_LIVE,PARSER_GAP?
0x0604728E,src/race/asm/FUN_0604728E.c,62,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060472CC,src/race/asm/FUN_060472CC.c,636,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047548,src/race/asm/FUN_06047548.c,64,code,0,1,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047588,src/race/asm/FUN_06047588.c,232,code,0,3,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047670,src/race/asm/FUN_06047670.c,96,code,0,21,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060476D0,src/race/asm/FUN_060476D0.c,120,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06047748,src/race/asm/FUN_06047748.c,40,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047770,src/race/asm/FUN_06047770.c,68,code,0,2,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x060477B4,src/race/asm/FUN_060477B4.c,32,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060477D4,src/race/asm/FUN_060477D4.c,40,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060477FC,src/race/asm/FUN_060477FC.c,106,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047866,src/race/asm/FUN_06047866.c,82,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060478B8,src/race/asm/FUN_060478B8.c,98,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x0604791A,src/race/asm/FUN_0604791A.c,82,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x0604796C,src/race/asm/FUN_0604796C.c,26,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047986,src/race/asm/FUN_06047986.c,26,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060479A0,src/race/asm/FUN_060479A0.c,54,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x060479D6,src/race/asm/FUN_060479D6.c,50,code,0,2,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047A08,src/race/asm/FUN_06047A08.c,124,code,0,2,0,1,1,0,1,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06047A84,src/race/asm/FUN_06047A84.c,92,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047AE0,src/race/asm/FUN_06047AE0.c,32,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047B00,src/race/asm/FUN_06047B00.c,52,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047B34,src/race/asm/FUN_06047B34.c,92,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047B90,src/race/asm/FUN_06047B90.c,212,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047C64,src/race/asm/FUN_06047C64.c,188,code,0,1,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06047D20,src/race/asm/FUN_06047D20.c,20,code,0,20,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047D34,src/race/asm/FUN_06047D34.c,28,code,0,22,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047D50,src/race/asm/FUN_06047D50.c,24,code,0,2,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047D68,src/race/asm/FUN_06047D68.c,28,code,0,3,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047D84,src/race/asm/FUN_06047D84.c,56,code,0,4,0,1,1,0,1,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06047DBC,src/race/asm/FUN_06047DBC.c,52,code,0,3,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047DF0,src/race/asm/FUN_06047DF0.c,28,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06047E0C,src/race/asm/FUN_06047E0C.c,144,code,0,25,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047E9C,src/race/asm/FUN_06047E9C.c,84,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06047EF0,src/race/asm/FUN_06047EF0.c,40,code,0,2,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06047F18,src/race/asm/FUN_06047F18.c,68,code,0,2,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06047F5C,src/race/asm/FUN_06047F5C.c,20,code,0,1,0,1,1,0,1,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06047F70,src/race/asm/FUN_06047F70.c,88,code,0,0,1,0,0,1,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06047FC8,src/race/asm/FUN_06047FC8.c,72,code,0,1,0,0,0,1,1,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06048010,src/race/asm/FUN_06048010.c,64,code,0,2,0,0,0,0,1,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x06048050,src/race/asm/FUN_06048050.c,12,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604805C,src/race/asm/FUN_0604805C.c,104,code,0,1,0,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x060480C4,src/race/asm/FUN_060480C4.c,18,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x060480D6,src/race/asm/FUN_060480D6.c,138,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x06048160,src/race/asm/FUN_06048160.c,32,code,0,7,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06048180,src/race/asm/FUN_06048180.c,12,code,0,15,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604818C,src/race/asm/FUN_0604818C.c,28,code,0,13,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060481A8,src/race/asm/FUN_060481A8.c,84,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060481FC,src/race/asm/FUN_060481FC.c,76,code,0,3,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06048248,src/race/asm/FUN_06048248.c,12,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06048254,src/race/asm/FUN_06048254.c,36,code,0,1,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x06048278,src/race/asm/FUN_06048278.c,20,code,0,4,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604828C,src/race/asm/FUN_0604828C.c,28,code,0,4,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060482A8,src/race/asm/FUN_060482A8.c,80,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x060482F8,src/race/asm/FUN_060482F8.c,68,code,0,4,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604833C,src/race/asm/DAT_0604833C.c,17412,data,0,7,0,1,1,0,0,DATA,DATA_OR_UNKNOWN,
0x0604C740,src/race/asm/FUN_0604C740.c,44,code,0,1,0,0,0,1,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604C76C,src/race/asm/FUN_0604C76C.c,56,code,0,1,0,0,0,0,1,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604C7A4,src/race/asm/FUN_0604C7A4.c,128,code,0,0,1,0,0,0,0,RETAIL_DEAD,T_UNREACH_RETAIL_DEAD,
0x0604C824,src/race/asm/FUN_0604C824.c,104,code,0,2,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604C88C,src/race/asm/FUN_0604C88C.c,200,code,0,14,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604C954,src/race/asm/FUN_0604C954.c,192,code,0,2,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604CA14,src/race/asm/DAT_0604CA14.c,32,data,0,1,0,1,1,0,0,DATA,DATA_OR_UNKNOWN,
0x0604CA34,src/race/asm/FUN_0604CA34.c,160,code,0,4,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604CAD4,src/race/asm/FUN_0604CAD4.c,912,code,0,1,0,1,1,0,0,RETAIL_DEAD,T_REACH_RETAIL_DEAD,
0x0604CE64,src/race/asm/FUN_0604CE64.c,140,code,0,6,0,1,1,0,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604CEF0,src/race/asm/FUN_0604CEF0.c,84,code,0,6,0,1,1,1,0,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604CF44,src/race/asm/FUN_0604CF44.c,1084,code,0,12,0,1,1,1,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604D380,src/race/asm/FUN_0604D380.c,512,code,0,3,0,1,1,0,1,RETAIL_LIVE,T_REACH_RETAIL_LIVE,
0x0604D580,src/race/asm/FUN_0604D580.c,312,code,0,1,0,1,0,0,0,RETAIL_LIVE,REMOVED_IN_TRANSPLANT,
0x0604D6B8,src/race/asm/FUN_0604D6B8.c,160,code,0,2,0,1,0,0,0,RETAIL_LIVE,REMOVED_IN_TRANSPLANT,
0x0604D758,src/race/asm/FUN_0604D758.c,40,code,0,1,0,1,0,0,0,RETAIL_LIVE,REMOVED_IN_TRANSPLANT,
0x0604D780,src/race/asm/FUN_0604D780.c,188,code,0,4,0,1,0,0,0,RETAIL_LIVE,REMOVED_IN_TRANSPLANT,
0x0604D83C,src/race/asm/FUN_0604D83C.c,272,code,0,2,0,1,0,0,0,RETAIL_LIVE,REMOVED_IN_TRANSPLANT,
0x0604D94C,src/race/asm/FUN_0604D94C.c,396,code,0,2,0,1,0,0,0,RETAIL_DEAD,REMOVED_IN_TRANSPLANT,
0x0604DAD8,src/race/asm/FUN_0604DAD8.c,56,code,0,1,0,1,0,0,0,RETAIL_LIVE,REMOVED_IN_TRANSPLANT,
