frame,+0x00,+0x04,+0x08,+0x0C,+0x10,+0x14,+0x18,+0x1C,+0x20,+0x24,+0x28,+0x2C,+0x30,+0x34,+0x38,+0x3C,+0x40,+0x44,+0x48,+0x4C,+0x50,+0x54,+0x58,+0x5C,+0x60,+0x64,+0x68,+0x6C,+0x70,+0x74,+0x78,+0x7C,+0x80,+0x84,+0x88,+0x8C,+0x90,+0x94,+0x98,+0x9C,+0xA0,+0xA4,+0xA8,+0xAC,+0xB0,+0xB4,+0xB8,+0xBC,+0xC0,+0xC4,+0xC8,+0xCC,+0xD0,+0xD4,+0xD8,+0xDC,+0xE0,+0xE4,+0xE8,+0xEC,+0xF0,+0xF4,+0xF8,+0xFC
83,0x004C94D8,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001226,0xD9E40000,0x00000000,0x00000000,0x0000216A,0x00000000,0x0002D161,0x00000000,0x00000010,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000101,0x00000001,0x00000001,0x00010000,0x00003559,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD07AFE3,0x0B3FE980,0x077FF100,0x000003D9,0x00000489,0x00000000,0x0008B7AE,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFFA00,0x0C057829,0x02031B8D,0x00000000
84,0x004C796E,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x000015A6,0xDD640000,0x00000000,0x00000000,0x00001B6A,0x00000000,0x0002D16F,0x00000000,0x0000000E,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000102,0x00000001,0x00000001,0x00010000,0x0000355C,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD0D9C39,0x0B3FE980,0x077FF100,0x00000328,0x000003D9,0x00000000,0x00089345,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFFA00,0x0C057A1E,0x02021EF8,0x00000000
85,0x004C796E,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x000015A6,0xDD640000,0x00000000,0x00000000,0x00001B6A,0x00000000,0x0002D16F,0x00000000,0x0000000E,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000102,0x00000001,0x00000001,0x00010000,0x0000355C,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD0D9C39,0x0B3FE980,0x077FF100,0x00000328,0x000003D9,0x00000000,0x00089345,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFFA00,0x0C057A1E,0x02021EF8,0x00000000
86,0x004C6403,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001866,0xE0240000,0x00000000,0x00000000,0x0000156B,0x00000000,0x0002D17A,0x00000000,0x0000000B,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000103,0x00000001,0x00000001,0x00010000,0x00003557,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD1096B4,0x0B3FE980,0x077FF100,0x00000277,0x00000328,0x00000000,0x000863E6,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFFA01,0x0C057B96,0x02016188,0x00000000
87,0x004C6403,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001866,0xE0240000,0x00000000,0x00000000,0x0000156B,0x00000000,0x0002D17A,0x00000000,0x0000000B,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000103,0x00000001,0x00000001,0x00010000,0x00003557,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD1096B4,0x0B3FE980,0x077FF100,0x00000277,0x00000328,0x00000000,0x000863E6,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFFA01,0x0C057B96,0x02016188,0x00000000
88,0x004C549B,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001AA6,0xE2640000,0x00000000,0x00000000,0x00000F68,0x00000000,0x0002D183,0x00000000,0x00000009,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000104,0x00000001,0x00000001,0x00010000,0x0000364B,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD169261,0x0B3FE980,0x077FF100,0x000001C6,0x00000277,0x00000000,0x00084920,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFF9FD,0x0C057CB0,0x020A28E8,0x00000000
89,0x004C549B,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001AA6,0xE2640000,0x00000000,0x00000000,0x00000F68,0x00000000,0x0002D183,0x00000000,0x00000009,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000104,0x00000001,0x00000001,0x00010000,0x0000364B,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD169261,0x0B3FE980,0x077FF100,0x000001C6,0x00000277,0x00000000,0x00084920,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFF9FD,0x0C057CB0,0x020A28E8,0x00000000
90,0x004C4B39,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001C26,0xE3E40000,0x00000000,0x00000000,0x00000962,0x00000000,0x0002D189,0x00000000,0x00000006,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000105,0x00000001,0x00000001,0x00010000,0x000036E8,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD1992C3,0x0B3FE980,0x077FF100,0x00000114,0x000001F4,0x00000000,0x00082828,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFF9FA,0x0C057D84,0x020FEDB8,0x00000000
91,0x004C4B39,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001C26,0xE3E40000,0x00000000,0x00000000,0x00000962,0x00000000,0x0002D189,0x00000000,0x00000006,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000105,0x00000001,0x00000001,0x00010000,0x000036E8,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD1992C3,0x0B3FE980,0x077FF100,0x00000114,0x000001F4,0x00000000,0x00082828,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFF9FA,0x0C057D84,0x020FEDB8,0x00000000
92,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001CE6,0xE4A40000,0x00000000,0x00000000,0x0000035B,0x00000000,0x0002D18C,0x00000000,0x00000003,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000106,0x00000001,0x00000001,0x00010000,0x00003752,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD1C9450,0x0B3FE980,0x077FF100,0x00000062,0x000001F4,0x00000000,0x00080FCB,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFF9F9,0x0C057E23,0x0213A4CA,0x00000000
93,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001CE6,0xE4A40000,0x00000000,0x00000000,0x0000035B,0x00000000,0x0002D18C,0x00000000,0x00000003,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000106,0x00000001,0x00000001,0x00010000,0x00003752,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD1C9450,0x0B3FE980,0x077FF100,0x00000062,0x000001F4,0x00000000,0x00080FCB,0x00000000,0x00010000,0x00000000,0x00000000,0xFFFFF9F9,0x0C057E23,0x0213A4CA,0x00000000
94,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001D26,0xE4E40000,0x00000000,0x00000000,0x00000000,0x00000000,0x0002D18D,0x00000000,0x00000001,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000107,0x00000001,0x00000001,0x00010000,0x000037B0,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD229967,0x0B3FE980,0x077FF100,0x00000000,0x000001F4,0x00000000,0x00080450,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x0C057E9A,0x021639E9,0x00000000
95,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001D26,0xE4E40000,0x00000000,0x00000000,0x00000000,0x00000000,0x0002D18D,0x00000000,0x00000001,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000107,0x00000001,0x00000001,0x00010000,0x000037B0,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD229967,0x0B3FE980,0x077FF100,0x00000000,0x000001F4,0x00000000,0x00080450,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x0C057E9A,0x021639E9,0x00000000
96,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001D26,0xE4E40000,0x00000000,0x00000000,0x00000000,0x00000000,0x0002D18D,0x00000000,0x00000000,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000108,0x00000001,0x00000001,0x0000FEC5,0x0000564F,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD229967,0x0B3FE980,0x077FF100,0x00000000,0x000001F4,0x00000000,0x00080000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x0B2A1EF3,0x0352AB6E,0x00000000
97,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001D26,0xE4E40000,0x00000000,0x00000000,0x00000000,0x00000000,0x0002D18D,0x00000000,0x00000000,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000108,0x00000001,0x00000001,0x0000FEC5,0x0000564F,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD229967,0x0B3FE980,0x077FF100,0x00000000,0x000001F4,0x00000000,0x00080000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x0B2A1EF3,0x0352AB6E,0x00000000
98,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001D26,0xE4E40000,0x00000000,0x00000000,0x00000000,0x00000000,0x0002D18D,0x00000000,0x00000000,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000109,0x00000001,0x00000001,0x0000F01A,0x00006D47,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD229967,0x0B3FE980,0x077FF100,0x00000000,0x000001F4,0x00000000,0x00080000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x0A859736,0x04400092,0x00000000
99,0x004C47DE,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00001D26,0xE4E40000,0x00000000,0x00000000,0x00000000,0x00000000,0x0002D18D,0x00000000,0x00000000,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000109,0x00000001,0x00000001,0x0000F01A,0x00006D47,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFD229967,0x0B3FE980,0x077FF100,0x00000000,0x000001F4,0x00000000,0x00080000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x0A859736,0x04400092,0x00000000
