frame,+0x00,+0x04,+0x08,+0x0C
263,0xFF550E71,0x00143D0A,0xFF7C1F67,0xFF5E5580
264,0xFF545BC6,0x00143932,0xFF7BB748,0xFF5E5580
265,0xFF545BC6,0x00143932,0xFF7BB748,0xFF5E5580
266,0xFF53A5FB,0x00143548,0xFF7B4D57,0xFF5E5580
267,0xFF53A5FB,0x00143548,0xFF7B4D57,0xFF5E5580
268,0xFF52ED11,0x00143278,0xFF7AE194,0xFF5E5580
269,0xFF52ED11,0x00143278,0xFF7AE194,0xFF5E5580
270,0xFF52310A,0x00142E6D,0xFF7A7401,0xFF5E5580
271,0xFF52310A,0x00142E6D,0xFF7A7401,0xFF5E5580
272,0xFF5171E9,0x00142CB3,0xFF7A049F,0xFF5E5580
273,0xFF5171E9,0x00142CB3,0xFF7A049F,0xFF5E5580
274,0xFF50AFAE,0x00142885,0xFF79936E,0xFF5E5580
275,0xFF50AFAE,0x00142885,0xFF79936E,0xFF5E5580
276,0xFF4FEA5D,0x0014257E,0xFF792071,0xFF5E5580
277,0xFF4FEA5D,0x0014257E,0xFF792071,0xFF5E5580
278,0xFF4F21FA,0x0014212D,0xFF78ABA9,0xFF5E5580
279,0xFF4F21FA,0x0014212D,0xFF78ABA9,0xFF5E5580
280,0xFF4E568A,0x00141CCC,0xFF78351A,0xFF5E5580
281,0xFF4E568A,0x00141CCC,0xFF78351A,0xFF5E5580
282,0xFF4D8813,0x00141859,0xFF77BCC8,0xFF5E5580
283,0xFF4D8813,0x00141859,0xFF77BCC8,0xFF5E5580
284,0xFF4CB69E,0x0014150E,0xFF7742B8,0xFF5E5580
285,0xFF4CB69E,0x0014150E,0xFF7742B8,0xFF5E5580
286,0xFF4BE351,0x001411BD,0xFF76C795,0xFF865580
287,0xFF4BE351,0x001411BD,0xFF76C795,0xFF865580
288,0xFF4B0E2F,0x00140E5B,0xFF764B60,0xFF5E5580
289,0xFF4B0E2F,0x00140E5B,0xFF764B60,0xFF5E5580
290,0xFF4A3736,0x00140AF2,0xFF75CE19,0xFF5E5580
291,0xFF4A3736,0x00140AF2,0xFF75CE19,0xFF5E5580
292,0xFF495E65,0x00140640,0xFF754FBE,0xFF5E5580
293,0xFF495E65,0x00140640,0xFF754FBE,0xFF5E5580
294,0xFF4883BC,0x00140185,0xFF74D051,0xFF5E5590
295,0xFF4883BC,0x00140185,0xFF74D051,0xFF5E5590
